40426,雙色轉轉QQ球x1,原味蛋撻x2,無糖茉莉綠茶(小)x1
40492,咔啦雞腿堡x1,煙燻脆雞堡x1,上校雞塊x4,原味蛋撻x1,無糖茉莉綠茶(小)x1
40493,咔啦脆雞x2,煙燻脆雞堡x1,原味蛋撻x2,無糖茉莉綠茶(小)x2
40599,咔啦脆雞x7
40608,咔啦脆雞x6,香酥脆薯(小)x2,原味蛋撻x4
50426,松露起司圈咔啦雞腿堡x1,百事可樂(中)x1
50427,雞汁風味飯x2
50428,8塊上校雞塊x2
50429,草莓起司冰淇淋大福x2
40488,煙燻脆雞堡x1,原味蛋撻x1,無糖茉莉綠茶(小)x1
50390,咔啦脆雞x4,上校雞塊x4,香酥脆薯(大)x1,原味蛋撻x4,百事可樂(中)x2
50411,咔啦雞腿堡x3,上校雞塊x4,香酥脆薯(小)x3,百事可樂(瓶)x1
40533,咔啦雞腿堡x1,上校雞塊x4,香酥脆薯(小)x1,無糖茉莉綠茶(小)x1
50412,青花椒咔啦雞腿堡x1,青花椒香麻脆雞x4,香酥脆薯(小)x3,原味蛋撻x2,百事可樂(瓶)x1
50373,咔啦脆雞x4,咔啦雞腿堡x2,上校雞塊x4,香酥脆薯(中)x1,雙色轉轉QQ球x2,百事可樂(瓶)x1
40553,上校雞塊x4,原味蛋撻x1,經典冰奶茶x1
40429,上校雞塊x4,百事可樂(小)x1,雙色轉轉QQ球x1
40489,花生起司雞柳條x1,原味蛋撻x1,百事可樂(小)x1
40490,原味起司燻雞捲x1,原味蛋撻x1,百事可樂(小)x1
40509,咔啦雞腿堡x2,上校雞塊x4,原味蛋撻x2,無糖茉莉綠茶(小)x2
40428,上校雞塊x4,雙色轉轉QQ球x1,玉米濃湯(小)x1
40430,草莓起司冰淇淋大福x2,無糖茉莉綠茶(小)x2
40446,香酥脆薯(小)x2,原味蛋撻x2,百事可樂(小)x2,花生起司雞柳條x1,原味起司燻雞捲x1
40340,香草紙包雞x1,雞汁風味飯x1,原味蛋撻x1,無糖茉莉綠茶(小)x1
40442,紐澳良烤腿堡x2,上校雞塊x8,原味蛋撻x2,冰檸檬紅茶(小)x2
40443,上校雞塊x4,香酥脆薯(小)x1,無糖茉莉綠茶(小)x2,青花椒咔啦雞腿堡x1,花生熔岩咔啦雞腿堡x1
40445,咔啦脆雞x2,咔啦雞腿堡x1,8塊上校雞塊x1,百事可樂(小)x2
40448,咔啦雞腿堡x2,香酥脆薯(小)x2,百事可樂(小)x2,雙色轉轉QQ球x2
40486,香草紙包雞x1,原味蛋撻x1,無糖茉莉綠茶(小)x1
40559,咔啦脆雞x2,美式煙燻咔啦雞堡x2,上校雞塊x4,香酥脆薯(小)x1,雙色轉轉QQ球x1,百事可樂(小)x3
40571,上校雞塊x8,香酥脆薯(中)x1,原味蛋撻x2,無糖茉莉綠茶(小)x3
40431,咔啦脆雞x2,百事可樂(小)x1
40575,咔啦脆雞x4,咔啦雞腿堡x1,原味蛋撻x2,無糖茉莉綠茶(小)x3
40427,原味蛋撻禮盒x1,熱紅茶x3
40480,香草紙包雞x2,上校雞塊x8,雞汁風味飯x2,無糖茉莉綠茶(小)x2
40574,咔啦脆雞x3,青花椒香麻脆雞x3,原味蛋撻x2,百事可樂(小)x3
40455,咔啦雞腿堡x1,香酥脆薯(中)x3,百事可樂(小)x3,青花椒咔啦雞腿堡x1,花生熔岩咔啦雞腿堡x1
40549,咔啦脆雞x3,青花椒香麻脆雞x3,草莓起司冰淇淋大福x3,百事可樂(小)x3
40432,咔啦雞腿堡x1,上校雞塊x4,原味蛋撻x1,百事可樂(小)x1
40449,咔啦脆雞x4,上校雞塊x4,香酥脆薯(小)x2,原味蛋撻x2,百事可樂(小)x2
40545,墨西哥莎莎雞腿捲x1,草莓起司冰淇淋大福x1,百事可樂(小)x1
40563,咔啦脆雞x2,原味蛋撻x2,百事可樂(小)x1
40564,咔啦脆雞x4,香酥脆薯(小)x2,原味蛋撻x6,百事可樂(中)x2
40573,青花椒咔啦雞腿堡x1,上校雞塊x4,百事可樂(小)x1
40576,咔啦脆雞x8,原味蛋撻x2,百事可樂(瓶)x1
40543,香草紙包雞x1,草莓起司冰淇淋大福x1,無糖茉莉綠茶(小)x1
40483,咔啦脆雞x1,青花椒香麻脆雞x1,上校雞塊x4,原味蛋撻x1,百事可樂(小)x1
40440,香酥脆薯(小)x1,上校雞塊x4,玉米濃湯(小)x1,墨西哥莎莎雞腿捲x1
40508,花生熔岩咔啦雞腿堡x1,上校雞塊x4,原味蛋撻x1,百事可樂(中)x1
50379,咔啦脆雞x4,原味蛋撻x6,百事可樂(瓶)x1,花生熔岩咔啦雞腿堡x2
50377,咔啦脆雞x4,咔啦雞腿堡x3,上校雞塊x8,香酥脆薯(中)x2,百事可樂(瓶)x1
50389,咔啦脆雞x8,咔啦雞腿堡x2,香酥脆薯(大)x1,原味蛋撻禮盒x1,百事可樂(瓶)x1
50375,咔啦脆雞x8,咔啦雞腿堡x2,8塊上校雞塊x2,百事可樂(瓶)x1
50384,咔啦雞腿堡x3,青花椒咔啦雞腿堡x3,上校雞塊x8,香酥脆薯(大)x3,雙色轉轉QQ球x2,原味蛋撻x6,百事可樂(瓶)x1
50374,咔啦脆雞x10,上校雞塊分享盒x1,香酥脆薯(大)x2,原味蛋撻x6,百事可樂(瓶)x2
50371,咔啦脆雞x12,上校雞塊分享盒x1,香酥脆薯(中)x1,雙色轉轉QQ球x2,原味蛋撻x6,百事可樂(瓶)x1
40451,咔啦脆雞x5,無糖茉莉綠茶(小)x2
50396,咔啦脆雞x10,上校雞塊分享盒x1,香酥脆薯(大)x1,草莓起司冰淇淋大福x5,百事可樂(瓶)x2
50413,咔啦脆雞x6,青花椒香麻脆雞x6,上校雞塊分享盒x1,香酥脆薯(中)x3,雙色轉轉QQ球x1,原味蛋撻禮盒x1,百事可樂(瓶)x1
40558,咔啦脆雞x5,原味蛋撻x2,無糖茉莉綠茶(小)x2
